Visiter,VisRushY,VisRushA,VisPassY,VisPassA,VisPassC,VisPnl,VisPnlY,VisFmb,VisInt,VisFrstD,VisThrdDA,VisThrdDC,VisFrthDA,VisFrthDC,VisTm,Home,HomeRushY,HomeRushA,HomePassY,HomePassA,HomePassC,HomePnl,HomePnlY,HomeFmb,HomeInt,HomeFrstD,HomeThrdDA,HomeThrdDC,HomeFrthDA,HomeFrthDC,HomeTm,Year,Month,Day,HomeID,VisID
Texas Tech,134,34,320,54,29,8,93,2,1,5,17,7,2,1,1862,Baylor,340,57,335,31,17,12,128,1,0,19,14,7,1,0,1738,2013,11,16,239,2641.0
UNC,149,35,173,27,15,7,65,2,0,7,12,4,1,1,1381,Pitt,46,40,313,39,23,7,41,2,0,5,18,8,2,1,2219,2013,11,16,221,153.0
FIU,95,31,105,24,9,2,20,1,0,6,13,3,1,1,1539,UTEP,327,53,80,7,3,3,33,0,0,13,13,3,2,2,2061,2013,11,16,2638,2229.0
TCU,99,31,249,34,24,7,51,1,1,7,15,6,2,1,1841,Kansas State,154,35,257,29,13,5,45,1,1,8,14,6,1,1,1759,2013,11,16,2306,2628.0
Buffalo,311,53,206,37,23,6,75,0,1,17,18,11,0,0,2185,Miami (OH),135,34,65,20,5,5,45,2,1,5,10,1,1,0,1415,2013,11,19,193,2084.0
Kent State,312,42,225,33,20,6,85,0,0,11,15,7,1,1,2172,Ohio,69,34,135,29,12,8,99,0,1,5,12,2,1,0,1428,2013,11,19,195,2309.0
N Illinois,364,55,202,22,17,2,10,0,0,19,15,10,1,0,1818,Toledo,184,46,235,30,17,1,15,1,3,13,17,10,1,1,1782,2013,11,20,2649,2459.0
Rutgers,69,19,152,43,15,3,19,0,1,4,14,3,4,3,1294,UCF,118,44,334,31,22,1,5,0,0,10,13,9,0,0,2306,2013,11,21,2116,164.0
Rice,328,61,139,20,10,4,30,2,0,17,17,8,1,1,2008,UAB,138,37,195,33,13,4,35,0,0,8,16,5,2,1,1592,2013,11,21,5,242.0
UNLV,330,58,141,18,15,7,35,1,0,20,13,7,1,1,2150,Air Force,228,55,70,13,4,3,35,1,0,14,16,8,1,0,1450,2013,11,21,2005,2439.0
Navy,432,62,46,6,4,1,15,0,0,26,12,8,2,1,1763,San Jose State,160,39,440,56,42,4,51,1,1,11,19,11,3,3,1837,2013,11,22,23,2426.0
Colorado State,38,34,147,39,16,5,35,0,2,5,20,6,3,1,1769,Utah State,148,48,43,18,8,5,40,0,0,7,17,4,1,0,1831,2013,11,23,328,36.0
Memphis,135,35,144,24,11,3,25,1,1,8,12,2,3,2,1760,Louisville,122,40,220,36,26,8,72,0,0,8,19,11,2,0,1840,2013,11,23,97,235.0
W Kentucky,321,46,152,32,20,8,77,0,0,14,16,8,3,0,2058,Texas State,21,29,109,30,15,2,15,1,4,3,16,5,2,2,1542,2013,11,23,326,98.0
Georgia State,184,40,248,26,14,6,34,4,0,9,14,5,0,0,1840,Arkansas State,138,45,152,19,14,3,30,2,0,8,12,1,3,1,1760,2013,11,23,2032,2247.0
Marshall,270,31,288,34,17,8,58,0,0,11,14,6,1,0,1274,FIU,97,45,167,29,15,6,59,0,1,8,17,4,3,0,2326,2013,11,23,2229,276.0
Miss St,191,37,297,32,21,2,20,1,1,15,10,4,0,0,1835,Arkansas,225,43,114,17,10,3,25,2,1,11,12,6,2,0,1765,2013,11,23,8,344.0
Cal,73,31,310,35,19,4,49,0,1,5,13,2,1,0,1694,Stanford,186,35,417,35,24,2,20,1,0,5,17,11,3,3,1906,2013,11,23,24,25.0
BYU,247,47,168,36,21,6,47,0,1,11,20,11,2,0,1569,Notre Dame,235,47,235,28,15,4,25,0,1,11,16,8,2,0,2031,2013,11,23,87,252.0
Cincinnati,172,40,401,51,30,6,53,1,2,11,19,7,2,1,2192,Houston,33,31,245,41,18,3,30,2,0,3,17,4,2,1,1408,2013,11,23,248,2132.0
Oklahoma,301,52,171,21,14,5,52,0,1,15,15,9,1,1,2107,Kansas State,24,22,348,29,17,4,24,0,2,3,9,3,0,0,1493,2013,11,23,2306,201.0
Texas A&M,75,18,224,41,16,6,50,0,2,5,14,5,2,0,1181,LSU,324,55,193,20,11,13,111,0,0,13,17,11,1,0,2419,2013,11,23,99,245.0
Chattanooga,93,35,82,15,10,6,50,1,1,5,14,4,1,0,2064,Alabama,251,32,184,20,15,2,20,1,0,13,7,4,3,1,1536,2013,11,23,333,
USC,243,41,206,30,20,3,25,1,0,9,16,8,0,0,2004,Colorado,124,31,188,33,17,3,35,1,1,8,11,3,1,0,1596,2013,11,23,38,30.0
Tulsa,248,56,120,22,12,4,36,1,3,16,19,10,1,0,2062,LA Tech,141,36,195,43,22,5,44,0,4,8,19,8,2,0,1538,2013,11,23,2348,202.0
Kentucky,62,30,149,17,10,3,15,3,0,2,12,3,2,1,1492,Georgia,230,40,372,42,31,7,60,1,1,15,9,5,1,1,2108,2013,11,23,61,96.0
Arizona State,223,50,225,27,20,3,20,1,0,11,12,4,2,1,1912,UCLA,151,41,253,26,18,6,45,0,1,10,12,3,3,2,1688,2013,11,23,26,9.0
Wisconsin,197,45,127,26,16,2,25,0,1,8,16,4,2,1,2111,Minnesota,102,32,83,23,7,5,26,3,0,7,13,3,3,1,1489,2013,11,23,135,275.0
The Citadel,176,57,-4,5,1,1,9,1,0,11,17,4,3,3,2287,Clemson,208,43,350,32,24,1,15,1,0,13,11,7,2,2,1313,2013,11,23,228,
Old Dominion,225,38,146,34,15,7,59,1,0,8,14,1,1,0,1732,UNC,312,40,409,28,21,6,45,1,0,12,10,5,2,1,1868,2013,11,23,153,295.0
Boise State,95,34,202,36,21,5,38,0,2,6,15,2,1,0,1398,San Diego State,61,45,288,38,23,3,30,2,1,4,19,8,4,3,2202,2013,11,23,21,68.0
Idaho,59,35,286,45,21,7,45,0,4,7,16,4,1,0,1952,FSU,336,40,309,39,23,6,65,1,1,14,16,12,1,1,1648,2013,11,23,52,70.0
Nebraska,168,41,192,36,21,7,54,2,0,7,17,3,0,0,1756,Penn State,170,44,217,33,16,3,25,0,1,9,14,2,0,0,1844,2013,11,23,213,158.0
Indiana,122,39,320,53,32,4,23,0,0,7,21,7,8,5,2052,OSU,311,39,160,17,11,3,25,2,1,15,7,5,0,0,1548,2013,11,23,194,84.0
Michigan State,171,40,293,23,16,4,30,0,0,10,12,4,1,0,1899,Northwestern,80,26,239,46,27,2,15,0,3,5,15,4,3,1,1701,2013,11,23,77,127.0
New Mexico St,157,43,141,27,13,4,35,1,0,11,13,4,0,0,1828,FAU,256,44,329,23,16,7,47,0,1,10,12,6,1,1,1772,2013,11,23,2226,166.0
UConn,124,41,111,19,8,5,65,0,1,5,14,3,4,3,1713,Temple,92,33,280,46,26,6,59,2,1,7,17,8,3,1,1887,2013,11,23,218,41.0
Vanderbilt,90,31,195,31,24,7,74,3,1,4,13,4,1,1,1905,Tennessee,184,45,53,20,11,5,61,0,3,12,13,4,1,0,1695,2013,11,23,2633,238.0
Baylor,94,36,359,48,28,3,10,3,0,6,18,7,3,0,1477,Oklahoma State,154,46,440,27,21,7,65,0,0,8,17,9,1,0,2123,2013,11,23,197,239.0
Boston College,254,40,120,15,6,3,28,2,1,7,14,5,0,0,1576,Maryland,100,34,178,31,19,5,44,1,0,4,13,2,2,2,2024,2013,11,23,120,103.0
ECU,170,40,275,31,24,3,25,0,0,7,12,8,1,1,1690,North Carolina St,129,39,312,44,28,5,24,0,0,8,21,11,5,3,1910,2013,11,23,152,151.0
UTSA,184,31,274,49,30,6,56,0,1,9,20,14,0,0,2010,North Texas,105,28,229,46,26,4,20,0,1,8,15,6,2,1,1590,2013,11,23,249,2636.0
Ga Southern,429,54,0,3,0,4,41,2,0,16,10,3,4,2,1823,Florida,157,37,122,25,14,2,20,0,0,10,15,5,2,1,1777,2013,11,23,57,290.0
UMass,128,39,45,16,6,3,35,1,3,8,12,3,2,0,1760,Cent Michigan,67,36,231,21,13,5,50,0,0,3,12,5,1,0,1840,2013,11,23,2117,113.0
Pitt,21,27,218,41,28,6,45,1,1,5,17,9,0,0,1906,Syracuse,148,39,159,28,18,8,77,0,0,7,17,6,1,0,1694,2013,11,23,183,221.0
Washington,530,58,162,24,15,4,43,0,0,18,17,10,1,1,1987,Oregon State,106,22,308,49,26,2,10,1,3,5,14,5,0,0,1613,2013,11,23,204,264.0
Oregon,198,39,308,41,27,8,66,1,2,12,12,6,3,1,1471,Arizona,304,65,178,22,19,2,20,0,0,17,16,11,1,1,2129,2013,11,23,12,2483.0
Duke,121,35,257,32,25,4,35,1,0,9,11,3,0,0,1757,Wake Forest,124,40,124,27,12,6,33,1,1,9,18,10,1,1,1843,2013,11,23,154,150.0
Illinois,123,37,257,31,24,3,15,2,2,10,11,5,2,1,1792,Purdue,120,29,163,29,20,6,45,0,1,4,15,4,3,1,1808,2013,11,23,2509,356.0
SMU,51,30,229,41,28,1,5,0,2,4,14,5,2,1,1831,USF,42,22,217,34,19,13,107,0,2,4,15,4,1,0,1769,2013,11,23,58,2567.0
Mid Tennessee,246,45,172,25,11,3,40,0,0,14,13,5,0,0,1580,Southern Miss,82,32,289,47,27,3,25,0,2,7,16,4,2,1,2020,2013,11,23,2572,2393.0
Hawaii,125,42,499,50,37,6,55,1,1,7,16,5,3,2,1848,Wyoming,295,50,498,48,29,3,35,3,0,15,20,11,2,2,1752,2013,11,23,2751,62.0
UVA,243,46,240,45,23,10,61,1,3,10,20,11,0,0,2269,Miami (FL),90,25,214,27,13,7,70,1,1,5,14,5,0,0,1331,2013,11,23,2390,258.0
Coastal Carolina,72,27,222,35,18,5,37,1,2,4,16,4,2,1,1529,South Carolina,352,45,287,27,20,3,40,0,0,14,9,5,3,3,2071,2013,11,23,2579,
UTEP,49,33,183,27,16,6,47,2,1,0,17,8,0,0,1747,Tulane,277,43,205,25,16,4,35,0,0,13,14,10,1,0,1853,2013,11,23,2655,2638.0
New Mexico,168,40,157,13,8,4,34,0,0,6,13,2,2,1,1735,Fresno State,284,42,538,41,29,3,15,0,0,17,16,9,2,2,1865,2013,11,23,278,167.0
Kansas,187,41,92,31,11,5,45,1,1,7,16,3,7,2,1684,Iowa State,202,43,300,20,15,4,33,1,1,10,11,3,1,1,1916,2013,11,23,66,2305.0
Bowling Green,296,46,264,26,13,8,60,0,1,15,10,3,1,1,2363,E Michigan,61,26,4,18,1,2,14,1,2,3,12,1,0,0,1237,2013,11,23,2199,189.0
Alabama A&M,47,30,205,31,14,4,30,2,1,3,15,5,4,1,1799,Georgia Tech,428,52,48,6,2,1,5,0,0,17,6,3,0,0,1801,2013,11,23,59,
UL Monroe,71,39,203,28,19,6,66,0,0,5,16,6,1,0,1866,South Alabama,217,44,207,27,16,4,30,0,1,11,16,9,0,0,1734,2013,11,23,6,2433.0
Missouri,260,51,225,26,15,7,43,0,1,15,14,8,2,1,1983,Ole Miss,126,29,252,43,27,5,35,0,1,5,15,8,1,0,1617,2013,11,23,145,142.0
Michigan,60,29,98,28,13,2,20,1,0,4,14,4,0,0,1595,Iowa,168,44,239,30,19,3,31,1,3,9,15,4,3,1,2005,2013,11,23,2294,130.0
Utah,134,35,347,46,21,1,15,0,2,8,17,6,2,0,1777,Washington St,90,18,488,62,39,7,46,2,0,3,17,9,1,0,1823,2013,11,23,265,254.0
W Michigan,93,35,163,32,15,5,32,1,0,7,14,5,2,1,1848,N Illinois,425,54,39,17,5,5,22,0,0,21,16,7,2,2,1752,2013,11,26,2459,2711.0
Texas Tech,94,28,302,52,31,11,102,2,1,6,19,5,3,2,1581,Texas,281,61,182,20,11,6,67,2,0,15,15,5,2,2,2019,2013,11,28,251,2641.0
Ole Miss,117,35,201,43,28,7,50,1,3,8,20,8,1,1,1632,Miss St,99,43,197,39,19,5,39,1,1,7,17,5,2,2,1968,2013,11,28,344,145.0
USF,83,33,211,34,15,11,89,1,1,3,17,7,1,0,1922,UCF,77,30,219,27,17,6,47,3,2,7,9,1,0,0,1678,2013,11,29,2116,58.0
Arkansas,182,34,178,29,19,2,15,1,1,6,12,5,0,0,1874,LSU,238,38,232,29,18,7,33,1,1,12,12,7,1,0,1726,2013,11,29,99,8.0
SMU,83,34,212,52,27,10,90,1,3,5,20,4,7,3,1896,Houston,120,30,245,42,25,7,60,0,2,6,17,7,2,0,1704,2013,11,29,248,2567.0
FIU,81,34,89,28,11,5,35,0,0,6,14,1,4,3,1794,FAU,179,42,252,20,11,7,80,1,1,11,13,6,0,0,1708,2013,11,29,2226,2229.0
Toledo,230,45,158,33,16,5,55,0,1,14,13,4,5,2,1859,Akron,85,35,259,30,18,9,74,1,0,6,12,3,2,2,1741,2013,11,29,2006,2649.0
Bowling Green,260,48,230,26,11,6,43,1,1,8,17,6,3,1,2071,Buffalo,15,24,221,45,21,3,25,1,1,2,17,5,3,1,1529,2013,11,29,2084,189.0
E Michigan,193,38,151,29,15,7,64,2,1,13,12,5,1,0,1827,Cent Michigan,295,39,92,14,9,5,62,1,1,13,9,6,0,0,1773,2013,11,29,2117,2199.0
Miami (OH),138,51,143,27,11,2,10,2,1,10,19,7,4,3,2045,Ball State,140,31,445,33,27,3,20,1,0,6,10,4,0,0,1555,2013,11,29,2050,193.0
Miami (FL),180,34,296,28,17,4,30,0,0,8,11,4,0,0,1565,Pitt,220,33,281,43,24,4,25,1,1,12,14,6,2,2,2035,2013,11,29,221,2390.0
Fresno State,127,16,519,51,38,8,97,0,1,6,11,4,3,3,1237,San Jose State,159,45,577,46,38,5,45,2,0,10,16,11,2,2,2363,2013,11,29,23,278.0
Oregon State,231,39,314,47,29,6,36,2,1,11,16,6,4,1,2129,Oregon,283,45,285,34,17,6,40,1,2,15,16,8,3,2,1471,2013,11,29,2483,204.0
UMass,153,51,137,19,6,6,64,1,3,8,16,3,1,1,2135,Ohio,215,29,246,30,19,8,73,2,1,7,10,2,0,0,1465,2013,11,29,195,113.0
ECU,149,29,291,52,29,4,33,0,3,9,18,7,2,2,1562,Marshall,267,53,272,28,17,3,20,1,1,14,14,10,1,1,2038,2013,11,29,276,151.0
Texas State,233,38,192,31,11,8,80,0,1,9,14,4,3,1,1874,Troy,164,35,297,27,21,9,81,0,0,7,13,5,1,1,1726,2013,11,29,2653,326.0
Washington St,44,23,282,59,32,5,49,0,2,7,16,4,2,1,1863,Washington,224,53,181,20,15,7,72,1,1,13,15,6,0,0,1737,2013,11,29,264,265.0
Iowa,155,44,126,17,9,2,20,0,0,7,15,6,1,0,1859,Nebraska,89,37,199,37,19,5,42,1,2,8,14,3,3,1,1741,2013,11,29,158,2294.0
Rutgers,68,31,296,36,17,4,32,1,2,5,14,4,3,3,1812,UConn,61,29,311,33,25,7,44,0,0,3,15,9,0,0,1788,2013,11,30,41,164.0
Army,254,56,152,21,8,2,13,2,0,15,13,6,2,1,1844,Hawaii,285,52,323,34,24,11,127,2,1,15,14,6,2,2,1756,2013,11,30,62,349.0
Tulane,26,21,97,31,14,5,40,1,0,2,14,1,2,1,1209,Rice,124,55,180,28,14,5,31,2,0,9,20,8,1,1,2391,2013,11,30,242,2655.0
VT,126,42,238,30,14,7,54,1,1,8,14,4,1,0,2049,UVA,109,27,176,40,17,9,83,0,1,6,16,5,2,0,1551,2013,11,30,258,259.0
FSU,129,32,327,31,19,6,55,0,1,5,15,9,0,0,1869,Florida,78,24,115,25,20,6,45,2,0,3,11,1,3,2,1731,2013,11,30,57,52.0
Penn State,126,28,339,30,21,9,45,0,0,1,13,5,0,0,1753,Wisconsin,120,30,339,55,29,4,35,0,3,9,17,8,3,2,1847,2013,11,30,275,213.0
Boston College,191,33,168,19,11,4,27,1,1,8,10,3,0,0,1407,Syracuse,210,51,270,43,29,5,35,0,1,17,18,12,1,0,2193,2013,11,30,183,103.0
South Alabama,242,54,280,30,19,4,50,1,0,12,19,10,2,1,2333,Georgia State,24,25,321,34,17,3,25,2,1,2,10,0,3,2,1267,2013,11,30,2247,6.0
North Texas,377,50,173,26,17,8,56,1,1,14,16,7,0,0,2076,Tulsa,122,35,114,38,14,1,5,0,2,10,18,3,1,1,1524,2013,11,30,202,249.0
Wake Forest,111,24,155,34,16,3,25,0,1,7,13,4,1,1,1311,Vanderbilt,132,45,271,37,26,1,10,1,1,11,19,6,4,4,2289,2013,11,30,238,154.0
Temple,206,47,328,32,20,7,59,0,1,12,19,8,5,4,2112,Memphis,60,29,168,33,20,6,53,1,0,2,12,2,3,1,1488,2013,11,30,235,218.0
UL Monroe,122,32,272,29,19,4,33,0,0,5,15,7,2,1,1700,LA-Lafayette,167,35,304,41,23,4,30,0,3,8,16,11,1,0,1900,2013,11,30,309,2433.0
Tennessee,218,43,199,23,14,3,35,1,1,11,14,7,0,0,1718,Kentucky,139,33,254,38,25,7,75,1,0,9,14,5,1,0,1882,2013,11,30,96,2633.0
Northwestern,146,51,414,45,31,2,5,0,0,7,20,12,1,0,2183,Illinois,185,32,307,45,31,4,21,0,1,11,15,7,0,0,1417,2013,11,30,356,77.0
OSU,393,46,133,15,6,3,25,1,1,17,8,3,0,0,1599,Michigan,152,35,451,47,32,4,35,1,0,9,14,8,2,1,2001,2013,11,30,130,194.0
Southern Miss,102,31,370,39,24,6,50,0,1,5,12,4,1,1,1811,UAB,145,36,286,31,18,11,98,4,1,11,10,4,1,0,1789,2013,11,30,5,2572.0
Colorado,48,25,273,47,24,2,13,2,1,3,14,2,2,1,1680,Utah,155,44,233,33,19,5,43,2,1,7,17,6,1,1,1920,2013,11,30,254,38.0
Duke,187,46,274,36,23,5,55,1,0,10,15,8,1,0,2123,UNC,225,39,223,36,17,9,85,0,2,13,12,2,4,3,1477,2013,11,30,153,150.0
New Mexico,300,53,62,17,10,3,20,2,1,15,15,6,1,0,2166,Boise State,172,40,260,25,17,3,14,0,0,9,13,4,2,2,1409,2013,11,30,68,167.0
Iowa State,244,53,331,39,25,8,54,1,1,10,20,8,3,3,2210,West Virginia,212,36,356,38,21,6,45,2,2,6,16,4,2,0,1390,2013,11,30,277,66.0
Alabama,218,35,277,29,17,6,45,0,0,11,13,4,2,1,1854,Auburn,296,52,97,16,11,3,21,1,0,17,15,8,1,0,1746,2013,11,30,2,333.0
Wyoming,28,29,162,29,16,7,71,1,1,2,15,4,2,0,1562,Utah State,154,45,156,30,20,5,55,1,1,12,16,8,1,1,2038,2013,11,30,328,2751.0
Texas A&M,184,35,195,35,24,4,27,1,0,8,19,9,2,2,1717,Missouri,225,44,238,30,19,4,32,0,0,11,14,5,1,1,1883,2013,11,30,142,245.0
Georgia,138,37,299,36,22,6,55,0,1,8,15,7,1,1,1430,Georgia Tech,263,58,232,24,11,3,29,0,2,16,15,7,2,1,2170,2013,11,30,59,61.0
Kansas State,208,45,160,21,10,8,80,1,1,12,13,5,0,0,1991,Kansas,72,38,151,36,17,5,25,2,4,7,15,4,3,2,1609,2013,11,30,2305,2306.0
Arizona,249,49,175,30,15,2,15,1,3,14,18,9,3,0,1661,Arizona State,204,52,274,25,13,4,20,0,1,12,17,6,2,2,1939,2013,11,30,9,12.0
San Diego State,88,29,239,46,24,7,49,0,2,5,16,8,4,0,1802,UNLV,131,33,270,30,20,3,34,0,0,9,12,6,0,0,1798,2013,11,30,2439,21.0
Clemson,127,29,225,28,19,8,52,3,3,9,11,6,0,0,1311,South Carolina,140,50,178,28,15,3,20,0,0,10,19,10,1,0,2289,2013,11,30,2579,228.0
Maryland,173,38,259,25,13,4,34,1,0,10,13,7,0,0,1668,North Carolina St,151,54,200,31,21,4,40,0,0,13,17,6,6,2,1932,2013,11,30,152,120.0
LA Tech,42,20,151,37,20,5,44,0,1,3,14,2,3,1,1303,UTSA,191,49,284,24,19,11,83,1,2,9,17,8,0,0,2297,2013,11,30,2636,2348.0
Arkansas State,223,53,134,28,19,10,97,0,1,15,16,11,0,0,2110,W Kentucky,151,28,255,37,21,7,65,3,0,7,11,5,1,1,1490,2013,11,30,98,2032.0
Idaho,209,37,250,42,21,8,95,1,1,8,18,4,5,3,1786,New Mexico St,181,43,190,28,18,1,5,2,1,15,15,7,0,0,1814,2013,11,30,166,70.0
Notre Dame,64,24,199,34,16,3,15,0,2,4,12,5,0,0,1518,Stanford,261,51,158,18,12,5,52,0,2,12,13,8,0,0,2082,2013,11,30,24,87.0
Purdue,31,16,485,49,33,6,46,0,0,3,12,4,2,2,1544,Indiana,401,54,291,40,26,1,5,0,2,26,18,16,0,0,2056,2013,11,30,84,2509.0
UCLA,188,43,208,27,18,4,45,0,0,10,15,8,1,0,1775,USC,140,36,174,28,17,3,30,2,0,9,14,6,1,0,1825,2013,11,30,30,26.0
UTEP,177,36,122,24,14,3,25,1,0,9,14,5,1,1,1728,Mid Tennessee,304,48,325,27,19,2,20,0,1,13,16,11,0,0,1872,2013,11,30,2393,2638.0
Minnesota,124,50,125,25,9,3,14,1,2,8,20,8,2,1,2321,Michigan State,181,31,143,20,10,2,15,1,1,7,8,0,1,0,1279,2013,11,30,127,135.0
Baylor,164,52,206,38,19,15,140,0,1,10,23,7,4,4,1866,TCU,122,33,288,47,21,3,10,1,3,6,14,5,2,1,1734,2013,11,30,2628,239.0
Air Force,154,44,125,20,11,2,27,1,0,7,15,4,4,2,1588,Colorado State,234,49,395,34,26,5,37,0,0,14,14,9,2,1,2012,2013,11,30,36,2005.0
BYU,394,45,98,18,14,14,142,1,0,16,13,6,2,1,1463,Nevada,104,47,259,33,23,4,25,0,1,5,14,6,0,0,2137,2013,11,30,2440,252.0
Louisville,177,41,255,37,23,7,60,0,1,11,12,5,1,1,1922,Cincinnati,124,39,304,41,22,2,18,0,2,8,17,8,2,1,1678,2013,12,5,2132,97.0
Bowling Green,181,40,393,27,21,8,60,1,0,10,10,4,2,2,2066,N Illinois,235,42,219,40,21,4,20,0,2,13,15,8,1,0,1534,2013,12,6,2459,189.0
UCF,96,32,242,35,24,4,40,1,0,7,13,6,0,0,1688,SMU,78,23,235,39,25,7,63,0,1,3,15,7,3,0,1912,2013,12,7,2567,2116.0
Memphis,72,29,185,40,20,5,40,1,1,6,17,7,2,0,1601,UConn,75,26,463,55,37,2,16,0,0,7,17,8,2,2,1999,2013,12,7,41,235.0
Stanford,240,44,277,18,12,8,70,1,0,9,12,4,3,2,2019,Arizona State,138,43,173,25,17,5,38,0,0,9,16,5,4,1,1581,2013,12,7,9,24.0
Marshall,106,37,265,41,24,4,40,0,1,8,17,7,2,1,1660,Rice,248,48,239,18,10,9,81,0,0,14,14,8,0,0,1940,2013,12,7,242,276.0
Texas,163,35,54,34,12,6,49,0,2,8,17,2,2,1,1702,Baylor,221,54,287,38,21,9,69,0,0,13,19,7,1,0,1898,2013,12,7,239,251.0
LA-Lafayette,69,33,143,26,9,6,55,2,2,6,13,2,2,1,1448,South Alabama,192,52,171,24,13,5,56,0,0,9,16,5,1,0,2152,2013,12,7,6,309.0
USF,10,20,141,31,14,11,99,1,1,2,16,6,0,0,1350,Rutgers,176,45,179,24,19,8,81,1,0,15,11,5,0,0,2250,2013,12,7,164,58.0
Oklahoma,165,40,193,33,16,5,59,0,1,11,15,2,3,3,2060,Oklahoma State,200,35,200,35,19,7,59,1,1,7,13,2,1,0,1540,2013,12,7,197,201.0
Utah State,51,40,253,35,16,8,85,0,2,3,16,4,4,1,1836,Fresno State,56,34,404,53,36,7,59,3,2,7,14,6,6,3,1764,2013,12,7,278,328.0
Duke,99,31,140,42,21,3,32,1,2,6,20,7,0,0,1844,FSU,239,43,330,32,19,6,65,1,2,13,11,6,0,0,1756,2013,12,7,52,150.0
Missouri,231,34,303,37,21,7,40,0,1,7,12,2,3,1,1540,Auburn,545,74,132,11,9,10,63,2,0,26,14,7,1,1,2060,2013,12,7,2,142.0
OSU,273,40,101,23,8,5,62,0,0,14,10,1,2,0,1629,Michigan State,134,32,304,40,24,3,20,0,1,8,15,5,2,2,1971,2013,12,7,127,194.0
Army,157,45,50,11,5,4,50,2,1,8,11,2,2,0,1520,Navy,343,57,10,7,2,1,10,0,0,13,15,4,3,2,2080,2013,12,14,2426,349.0
