Season,Start,Week,Away,Home,APts,HPts,AFD,AFum,AFumL,APA,API,ARA,ARY,HFD,HFum,HFumL,HPA,HPI,HRA,HRY
2015,2015-10-17 19:00:00,0,AKR,BGSU,10,59,16,2,2,30,2,42,167,27,1,0,33,0,42,120
2015,2015-10-17 19:00:00,0,GAST,BALL,31,19,21,2,1,39,0,32,33,24,1,0,48,1,40,154
2015,2015-10-17 19:30:00,0,VT,MIAMI,20,30,20,2,1,27,3,35,160,20,2,0,30,0,39,99
2015,2015-10-17 19:30:00,0,CHAR,ODU,34,37,31,3,2,36,1,70,309,24,4,1,46,1,31,115
2015,2015-10-17 19:30:00,0,SYR,UVA,38,44,21,4,2,22,0,43,184,25,2,1,37,1,44,159
2015,2015-10-17 19:30:00,0,RUTG,IND,55,52,25,3,0,43,1,40,210,28,2,1,42,2,34,163
2015,2015-10-17 19:30:00,0,OKLA,KSU,55,0,30,1,0,32,0,52,232,7,0,0,22,3,31,65
2015,2015-10-17 19:30:00,0,KENT,UMASS,15,10,18,1,0,25,1,50,192,16,0,0,33,1,27,86
2015,2015-10-17 19:30:00,0,NEB,MINN,48,25,23,1,0,26,0,39,203,18,1,1,40,2,26,65
2015,2015-10-17 19:30:00,0,AFA,CSU,23,38,21,3,1,16,1,56,269,22,0,0,30,1,37,160
2015,2015-10-17 19:30:00,0,IDHO,TROY,19,16,20,1,0,37,0,37,123,22,2,2,38,2,37,143
2015,2015-10-17 19:30:00,0,MSU,MICH,27,23,20,0,0,39,0,33,58,10,2,1,25,0,33,62
2015,2015-10-17 19:30:00,0,ALA,TA&M,41,23,17,2,1,25,0,45,258,16,2,0,45,4,25,32
2015,2015-10-17 20:00:00,0,ORST,WSU,31,52,21,1,0,30,2,45,218,32,2,1,52,2,22,111
2015,2015-10-17 20:00:00,0,NEV,WYO,21,28,27,1,0,41,0,30,118,25,1,0,20,0,51,272
2015,2015-10-17 20:00:00,0,VAN,SC,10,19,20,5,2,42,3,35,155,17,2,1,29,1,37,152
2015,2015-10-17 22:00:00,0,NMSU,GASO,26,56,19,1,0,37,1,29,133,24,2,1,8,0,59,507
2015,2015-10-17 23:00:00,0,FLA,LSU,28,35,15,1,0,32,0,31,55,18,3,1,19,0,41,221
2015,2015-10-17 23:00:00,0,HAW,UNM,27,28,23,0,0,25,2,50,220,28,3,2,26,0,53,197
2015,2015-10-17 23:00:00,0,UTSA,USM,10,32,12,2,2,22,0,41,139,23,1,1,31,3,44,213
2015,2015-10-17 23:00:00,0,WAKE,UNC,14,50,16,1,1,30,0,43,113,22,0,0,26,2,33,212
2015,2015-10-17 23:00:00,0,TCU,ISU,45,21,30,1,1,34,0,41,177,24,2,2,38,0,38,115
2015,2015-10-17 23:00:00,0,APP,ULM,59,14,23,2,1,16,0,50,379,21,0,0,35,2,39,159
2015,2015-10-17 23:00:00,0,BC,CLEM,17,34,11,2,0,23,0,38,159,24,0,0,42,2,36,112
2015,2015-10-17 23:30:00,0,USC,ND,31,41,19,0,0,47,2,30,150,21,1,1,25,0,35,214
2015,2015-10-17 23:30:00,0,MIZ,UGA,6,9,6,2,1,26,0,22,21,19,0,0,32,1,45,120
2015,2015-10-17 23:30:00,0,UCF,TEM,16,30,10,1,0,31,2,29,67,20,3,3,27,1,41,212
2015,2015-10-18 00:00:00,0,PSU,OSU,10,38,14,2,1,13,0,40,195,25,1,0,19,0,50,315
2015,2015-10-18 01:00:00,0,ARIZ,COLO,38,31,26,5,2,40,0,44,291,22,4,1,44,0,43,128
2015,2015-10-18 02:00:00,0,ASU,UTAH,18,34,12,2,1,42,1,28,15,16,1,0,36,0,31,72
2015,2015-10-18 02:30:00,0,SDSU,SJSU,30,7,23,0,0,14,0,48,233,14,2,0,24,2,35,35
2015,2015-10-18 02:30:00,0,ORE,WASH,26,20,21,2,0,25,0,51,170,17,0,0,32,1,30,180
2015,2015-10-22 23:00:00,0,TEM,ECU,24,14,17,1,0,36,0,25,72,24,1,1,53,1,35,95
2015,2015-10-22 23:30:00,0,GASO,APP,13,31,13,0,0,13,2,38,188,22,0,0,20,0,48,231
2015,2015-10-23 01:00:00,0,CAL,UCLA,24,40,25,0,0,53,0,35,131,31,1,1,48,0,42,174
2015,2015-10-24 00:00:00,0,MEM,TLSA,66,42,35,1,1,44,0,52,257,27,2,2,36,1,45,113
2015,2015-10-24 02:30:00,0,USU,SDSU,14,48,16,4,3,20,1,36,144,19,0,0,10,0,61,336
2015,2015-10-24 16:00:00,0,AUB,ARK,46,54,22,1,0,34,0,52,162,29,2,0,32,1,49,213
2015,2015-10-24 16:00:00,0,HOU,UCF,59,10,30,1,0,28,0,48,366,14,1,1,29,3,30,97
2015,2015-10-24 16:00:00,0,ARMY,RICE,31,38,18,2,1,10,0,56,378,21,2,2,30,0,35,165
2015,2015-10-24 16:00:00,0,USM,CHAR,44,10,22,2,2,40,0,38,212,13,0,0,30,3,36,137
2015,2015-10-24 16:00:00,0,PITT,SYR,23,20,24,3,0,28,0,46,188,16,0,0,31,2,23,136
2015,2015-10-24 16:00:00,0,NCST,WAKE,35,17,19,0,0,34,0,30,248,17,1,0,30,1,38,149
2015,2015-10-24 16:00:00,0,NW,NEB,30,28,15,0,0,28,0,28,156,22,0,0,48,1,38,82
2015,2015-10-24 16:00:00,0,ISU,BAY,27,45,23,5,2,29,2,55,232,27,1,1,38,1,49,276
2015,2015-10-24 16:00:00,0,KSU,TEX,9,23,15,2,0,24,1,37,135,20,0,0,16,0,53,274
2015,2015-10-24 16:00:00,0,CLEM,MIAMI,58,0,33,2,1,25,0,63,416,6,0,0,32,3,29,53
2015,2015-10-24 16:30:00,0,BC,LOU,14,17,4,4,1,22,0,30,-14,18,2,2,26,2,48,135
2015,2015-10-24 17:00:00,0,TULN,NAVY,14,31,21,2,2,38,1,27,123,18,0,0,12,0,54,133
2015,2015-10-24 17:00:00,0,BGSU,KENT,48,0,31,0,0,45,0,46,153,10,0,0,25,2,26,55
2015,2015-10-24 18:00:00,0,FRES,AFA,14,42,12,0,0,39,1,17,134,26,2,1,11,0,79,458
2015,2015-10-24 18:00:00,0,M-OH,WMU,13,35,12,3,2,27,0,27,58,25,0,0,32,0,47,143
2015,2015-10-24 19:00:00,0,CMU,BALL,23,21,20,3,1,39,1,31,118,17,2,1,40,0,29,112
2015,2015-10-24 19:00:00,0,WAG,BYU,6,70,6,0,0,16,1,36,83,31,0,0,27,0,42,330
2015,2015-10-24 19:00:00,0,TOL,UMASS,51,35,33,1,0,47,3,58,265,19,1,0,49,1,24,148
2015,2015-10-24 19:30:00,0,EMU,NIU,21,49,26,0,0,43,1,44,157,34,0,0,38,0,59,324
2015,2015-10-24 19:30:00,0,WIS,ILL,24,13,23,1,0,40,2,40,138,15,1,1,43,1,13,55
2015,2015-10-24 19:30:00,0,DUKE,VT,45,43,20,0,0,40,0,32,179,28,0,0,47,0,53,182
2015,2015-10-24 19:30:00,0,MTSU,LT,16,45,21,2,1,56,2,24,33,22,0,0,33,0,35,169
2015,2015-10-24 19:30:00,0,PSU,MD,31,30,16,4,3,30,0,31,48,21,3,2,28,3,48,241
2015,2015-10-24 19:30:00,0,IND,MSU,26,52,20,3,1,37,1,23,81,33,2,1,52,0,44,142
2015,2015-10-24 19:30:00,0,TENN,ALA,14,19,21,1,1,22,0,39,132,23,0,0,27,1,42,117
2015,2015-10-24 19:30:00,0,TTU,OKLA,27,63,28,0,0,45,4,40,172,35,2,1,22,1,57,405
2015,2015-10-24 19:30:00,0,UVA,UNC,13,26,23,1,1,30,4,39,205,24,3,1,26,1,38,196
2015,2015-10-24 19:30:00,0,KU,OKST,10,58,9,0,0,31,2,27,30,33,0,0,36,0,47,202
2015,2015-10-24 19:30:00,0,OHIO,BUFF,17,41,22,0,0,54,4,34,54,19,0,0,32,0,34,161
2015,2015-10-24 19:30:00,0,UNT,MRSH,13,30,22,0,0,37,1,40,209,21,0,0,34,0,43,213
2015,2015-10-24 20:00:00,0,HAW,NEV,20,30,19,2,1,40,3,24,34,20,1,0,23,1,56,244
2015,2015-10-24 20:00:00,0,SMU,USF,14,38,19,3,3,37,1,43,132,15,3,1,21,0,44,255
2015,2015-10-24 20:00:00,0,WSU,ARIZ,45,42,34,4,0,62,0,31,117,24,2,1,37,0,32,176
2015,2015-10-24 20:00:00,0,MIZ,VAN,3,10,10,2,1,34,0,19,80,18,1,1,28,0,49,168
2015,2015-10-24 20:30:00,0,CONN,CIN,13,37,19,3,1,41,1,30,136,28,3,1,35,0,49,285
2015,2015-10-24 21:00:00,0,ULM,IDHO,13,27,15,1,0,37,0,23,57,28,2,2,39,1,52,174
2015,2015-10-24 22:00:00,0,ODU,FIU,12,41,20,3,2,34,1,33,297,20,3,1,39,0,33,58
2015,2015-10-24 23:00:00,0,UNM,SJSU,21,31,15,1,1,20,1,32,205,25,0,0,20,0,57,317
2015,2015-10-24 23:00:00,0,FAU,UTEP,17,27,15,2,2,23,1,30,146,20,1,1,39,0,38,139
2015,2015-10-24 23:00:00,0,FSU,GT,16,22,17,1,0,31,1,24,70,15,0,0,10,2,49,261
2015,2015-10-24 23:00:00,0,USA,TXST,18,36,22,0,0,27,0,47,272,19,0,0,23,1,43,319
2015,2015-10-24 23:00:00,0,TA&M,MISS,3,23,12,3,2,45,1,27,58,28,2,1,41,3,51,230
2015,2015-10-24 23:00:00,0,WKU,LSU,20,48,24,3,1,61,1,23,103,21,2,0,20,0,43,211
2015,2015-10-24 23:30:00,0,UTAH,USC,24,42,20,2,0,36,4,28,99,21,1,0,29,0,45,116
2015,2015-10-24 23:30:00,0,UK,MSST,16,42,30,0,0,52,3,33,163,30,0,0,36,1,36,204
2015,2015-10-25 00:00:00,0,TROY,NMSU,52,7,23,0,0,42,0,24,166,20,3,2,34,0,47,231
2015,2015-10-25 00:00:00,0,OSU,RUTG,49,7,27,1,1,21,0,49,281,12,1,0,27,1,29,104
2015,2015-10-25 02:21:00,0,WYO,BSU,14,34,16,1,0,21,1,33,110,24,2,1,28,0,47,207
2015,2015-10-25 02:30:00,0,COLO,ORST,17,13,20,1,0,23,0,45,188,17,1,0,32,1,41,202
2015,2015-10-25 02:36:00,0,WASH,STAN,14,31,11,0,0,21,0,24,113,25,0,0,24,1,48,188
2015,2015-10-29 23:00:00,0,UNC,PITT,26,19,17,2,0,23,0,35,174,25,1,1,42,0,37,153
2015,2015-10-29 23:30:00,0,BUFF,M-OH,29,24,18,0,0,29,1,40,144,19,1,1,36,0,31,124
2015,2015-10-29 23:30:00,0,WMU,EMU,58,28,26,1,0,24,0,36,279,26,3,2,30,2,39,226
2015,2015-10-29 23:30:00,0,TXST,GASO,13,37,13,0,0,27,2,31,126,22,3,3,6,0,67,503
2015,2015-10-29 23:30:00,0,WVU,TCU,10,40,21,0,0,39,1,37,167,35,0,0,48,0,40,228
2015,2015-10-30 02:30:00,0,ORE,ASU,61,55,19,0,0,41,1,28,186,37,2,0,53,2,55,344
2015,2015-10-30 23:00:00,0,ECU,CONN,13,31,16,3,0,33,4,36,203,17,2,1,21,1,44,220
2015,2015-10-30 23:00:00,0,LOU,WAKE,20,19,17,3,1,32,0,42,68,11,2,1,30,4,32,40
2015,2015-10-31 00:00:00,0,LT,RICE,42,17,21,1,0,27,0,33,135,15,0,0,28,0,33,101
2015,2015-10-31 02:26:00,0,WYO,USU,27,58,22,0,0,18,0,49,270,34,1,1,19,0,43,296
2015,2015-10-31 16:00:00,0,SC,TA&M,28,35,19,3,0,24,2,43,253,29,0,0,28,0,54,321
2015,2015-10-31 16:00:00,0,UCF,CIN,7,52,16,0,0,23,1,41,212,33,0,0,32,1,42,237
2015,2015-10-31 16:00:00,0,USF,NAVY,17,29,9,2,1,20,0,24,62,22,1,1,9,0,69,428
2015,2015-10-31 16:00:00,0,ILL,PSU,0,39,12,1,0,44,1,27,37,23,2,2,33,0,37,120
2015,2015-10-31 16:00:00,0,MISS,AUB,27,19,27,2,0,52,2,39,156,18,0,0,32,1,41,125
2015,2015-10-31 16:00:00,0,RUTG,WIS,10,48,8,1,1,20,1,38,83,15,1,0,28,2,38,209
2015,2015-10-31 16:00:00,0,SYR,FSU,21,45,14,1,1,25,0,42,173,23,1,0,38,0,34,221
2015,2015-10-31 16:00:00,0,NEB,PUR,45,55,28,1,1,48,4,29,77,20,0,0,43,0,37,183
2015,2015-10-31 16:00:00,0,WKU,ODU,55,30,22,0,0,29,0,31,239,20,2,1,34,0,37,147
2015,2015-10-31 16:30:00,0,VT,BC,26,10,17,2,1,23,1,46,81,15,4,3,21,1,35,75
2015,2015-10-31 17:00:00,0,UMASS,BALL,10,20,26,0,0,44,1,36,189,24,1,1,32,1,44,152
2015,2015-10-31 18:00:00,0,CMU,AKR,14,6,16,1,0,37,1,24,39,15,2,0,36,1,25,25
2015,2015-10-31 18:30:00,0,UTEP,USM,13,34,16,2,0,32,0,32,101,24,2,1,33,0,36,246
2015,2015-10-31 19:00:00,0,USC,CAL,27,21,22,0,0,23,0,50,185,23,1,1,31,2,30,117
2015,2015-10-31 19:00:00,0,GT,UVA,21,27,18,2,2,31,0,33,144,21,0,0,28,1,42,233
2015,2015-10-31 19:00:00,0,COLO,UCLA,31,35,34,0,0,58,2,56,242,16,2,2,33,0,26,138
2015,2015-10-31 19:30:00,0,FIU,FAU,17,31,20,2,1,27,1,32,66,27,0,0,25,0,49,229
2015,2015-10-31 19:30:00,0,CLEM,NCST,56,41,27,3,1,30,0,50,240,18,1,1,41,0,27,135
2015,2015-10-31 19:30:00,0,TROY,APP,41,44,25,0,0,43,2,45,140,22,0,0,26,1,58,248
2015,2015-10-31 19:30:00,0,OKST,TTU,70,53,29,3,0,43,1,36,184,32,2,1,55,2,39,162
2015,2015-10-31 19:30:00,0,SDSU,CSU,41,17,21,1,0,14,0,47,276,22,1,1,28,3,33,163
2015,2015-10-31 19:30:00,0,OKLA,KU,62,7,35,2,2,41,0,41,265,15,2,2,34,0,36,35
2015,2015-10-31 19:30:00,0,BSU,UNLV,55,27,34,2,1,53,0,37,232,28,1,0,51,2,25,100
2015,2015-10-31 19:30:00,0,MRSH,CHAR,34,10,31,0,0,53,0,39,136,22,1,1,36,1,43,166
2015,2015-10-31 19:30:00,0,UGA,FLA,3,27,12,1,1,34,4,22,69,15,2,1,19,0,48,258
2015,2015-10-31 19:30:00,0,MD,IOWA,15,31,15,2,1,23,3,34,167,18,1,1,24,0,44,110
2015,2015-10-31 20:00:00,0,TLSA,SMU,40,31,22,1,0,27,0,57,179,23,2,1,46,1,32,84
2015,2015-10-31 20:00:00,0,UTM,ARK,28,63,25,1,1,44,2,23,139,22,0,0,20,0,36,291
2015,2015-10-31 21:00:00,0,ULM,ULL,24,30,15,7,2,35,0,34,76,15,2,0,21,0,44,152
2015,2015-10-31 23:00:00,0,GAST,ARST,34,48,21,1,1,43,1,32,101,28,1,1,29,2,52,296
2015,2015-10-31 23:00:00,0,ORST,UTAH,12,27,16,0,0,35,0,30,108,20,2,0,17,0,44,174
2015,2015-10-31 23:00:00,0,TEX,ISU,0,24,11,0,0,22,1,32,119,28,1,0,38,0,54,238
2015,2015-10-31 23:00:00,0,VAN,HOU,0,34,12,2,1,20,3,42,141,19,3,2,23,0,51,150
2015,2015-10-31 23:00:00,0,TULN,MEM,13,41,17,2,0,24,0,42,139,32,0,0,44,0,39,223
2015,2015-10-31 23:00:00,0,UTSA,UNT,23,30,31,2,1,41,0,50,230,20,2,1,22,0,38,267
2015,2015-10-31 23:00:00,0,MIAMI,DUKE,30,27,21,2,1,29,1,39,119,34,2,1,52,0,39,182
2015,2015-10-31 23:00:00,0,MICH,MINN,29,26,20,2,1,27,1,34,127,20,0,0,33,0,35,144
2015,2015-10-31 23:30:00,0,TENN,UK,52,21,21,3,1,26,1,43,249,18,1,1,33,1,32,165
2015,2015-11-01 00:00:00,0,ND,TEM,24,20,20,0,0,36,2,31,168,16,1,0,30,1,32,107
2015,2015-11-01 00:00:00,0,IDHO,NMSU,48,55,30,0,0,42,2,50,262,24,2,1,40,1,41,315
2015,2015-11-01 02:30:00,0,STAN,WSU,30,28,15,2,1,19,1,40,226,26,0,0,63,2,23,88
2015,2015-11-01 02:30:00,0,AFA,HAW,58,7,32,1,0,9,0,83,496,7,2,2,35,2,12,-2
2015,2015-11-01 03:00:00,0,ARIZ,WASH,3,49,22,4,1,42,3,44,127,22,0,0,25,0,36,201
2015,2015-11-05 01:00:00,0,OHIO,BGSU,24,62,34,0,0,41,2,56,299,29,0,0,39,0,30,182
2015,2015-11-06 00:00:00,0,BUFF,KENT,18,17,20,0,0,39,1,35,116,17,0,0,31,1,31,106
2015,2015-11-06 00:30:00,0,BAY,KSU,31,24,20,1,0,33,0,34,103,22,2,1,23,2,48,258
2015,2015-11-06 00:30:00,0,BALL,WMU,7,54,7,1,0,27,1,25,74,31,3,1,27,0,56,358
2015,2015-11-06 00:30:00,0,ARST,APP,40,27,24,0,0,25,0,52,309,18,4,2,36,1,30,108
2015,2015-11-06 02:00:00,0,MSST,MIZ,31,13,23,3,2,41,0,36,127,16,1,0,26,2,45,215
2015,2015-11-06 03:30:00,0,NEV,FRES,30,16,18,0,0,17,1,50,292,18,1,1,35,3,29,126
2015,2015-11-07 01:00:00,0,TEM,SMU,60,40,20,0,0,25,0,37,268,20,1,1,30,1,38,185
2015,2015-11-07 01:00:00,0,RICE,UTEP,21,24,16,3,0,28,0,30,96,19,4,1,36,0,34,161
2015,2015-11-07 04:30:00,0,BYU,SJSU,17,16,17,0,0,37,1,25,36,18,1,1,26,0,38,122
2015,2015-11-07 17:00:00,0,VAN,FLA,7,9,11,1,0,14,0,48,145,12,3,3,26,1,34,93
2015,2015-11-07 17:00:00,0,FAU,WKU,19,35,23,0,0,33,0,43,174,25,1,0,30,1,34,229
2015,2015-11-07 17:00:00,0,AKR,UMASS,17,13,18,2,1,27,2,41,155,19,1,0,44,2,32,88
2015,2015-11-07 17:00:00,0,ILL,PUR,48,14,29,0,0,38,0,41,382,17,0,0,47,2,28,89
2015,2015-11-07 17:00:00,0,CHAR,FIU,31,48,27,1,0,38,1,48,131,24,0,0,42,1,32,155
2015,2015-11-07 17:00:00,0,DUKE,UNC,31,66,30,1,1,40,2,44,327,29,0,0,40,0,40,167
2015,2015-11-07 17:00:00,0,UK,UGA,3,27,8,1,1,23,2,24,79,21,3,2,19,0,52,300
2015,2015-11-07 17:00:00,0,UCF,TLSA,30,45,22,2,2,43,2,40,109,21,2,2,18,2,46,275
2015,2015-11-07 17:00:00,0,TTU,WVU,26,31,23,0,0,36,1,42,179,28,0,0,24,2,57,300
2015,2015-11-07 17:00:00,0,PSU,NW,21,23,17,1,1,41,1,30,125,22,4,0,32,1,47,227
2015,2015-11-07 17:00:00,0,ND,PITT,42,30,22,3,1,26,0,42,175,18,0,0,32,1,31,175
2015,2015-11-07 17:30:00,0,SYR,LOU,17,41,13,2,1,37,2,36,102,23,3,3,36,1,31,217
2015,2015-11-07 17:30:00,0,NCST,BC,24,8,12,2,1,27,1,33,139,16,1,1,37,3,34,28
2015,2015-11-07 18:00:00,0,STAN,COLO,42,10,25,3,0,27,1,48,275,15,0,0,23,2,30,83
2015,2015-11-07 19:00:00,0,ULL,GAST,23,21,19,0,0,27,1,41,145,21,0,0,39,1,29,78
2015,2015-11-07 19:30:00,0,EMU,M-OH,13,28,10,2,1,20,1,39,103,21,2,1,18,1,47,291
2015,2015-11-07 20:00:00,0,CSU,WYO,26,7,23,0,0,15,1,55,228,15,3,3,21,1,34,130
2015,2015-11-07 20:00:00,0,IDHO,USA,45,52,27,3,2,39,1,45,177,19,2,2,19,0,45,286
2015,2015-11-07 20:00:00,0,UVA,MIAMI,21,27,24,0,0,42,1,32,127,18,1,0,26,1,33,143
2015,2015-11-07 20:30:00,0,FSU,CLEM,13,23,14,1,1,29,1,30,197,29,1,0,43,0,42,215
2015,2015-11-07 20:30:00,0,ULM,TROY,14,51,20,3,3,42,3,35,114,20,0,0,36,0,35,148
2015,2015-11-07 20:30:00,0,UNT,LT,13,56,20,4,3,45,1,36,82,25,2,2,27,1,36,274
2015,2015-11-07 20:30:00,0,ARK,MISS,53,52,34,3,0,45,0,39,163,31,0,0,34,0,32,222
2015,2015-11-07 20:30:00,0,USU,UNM,13,14,13,2,2,25,0,37,78,10,2,0,12,1,48,132
2015,2015-11-07 20:30:00,0,CIN,HOU,30,33,24,2,1,51,2,18,66,24,1,0,24,2,63,266
2015,2015-11-07 20:30:00,0,ASU,WSU,24,38,24,1,1,45,1,42,202,21,1,0,55,1,17,15
2015,2015-11-07 20:30:00,0,RUTG,MICH,16,49,17,1,0,27,1,32,128,25,0,0,26,0,42,150
2015,2015-11-07 20:30:00,0,IOWA,IND,35,27,26,0,0,31,0,44,234,26,0,0,37,1,39,227
2015,2015-11-07 20:30:00,0,WIS,MD,31,24,18,0,0,24,1,40,117,16,0,0,34,2,32,112
2015,2015-11-07 20:30:00,0,MRSH,MTSU,24,27,30,1,0,58,1,45,139,27,2,2,35,1,51,201
2015,2015-11-07 20:30:00,0,TCU,OKST,29,49,36,0,0,58,4,52,218,16,1,0,27,0,26,81
2015,2015-11-07 20:30:00,0,ARMY,AFA,3,20,9,1,0,8,0,44,124,14,0,0,10,0,47,196
2015,2015-11-07 21:00:00,0,SC,TENN,24,27,23,2,1,39,0,40,152,19,3,2,34,1,41,153
2015,2015-11-07 21:00:00,0,CONN,TULN,7,3,9,1,0,19,1,42,146,9,2,0,40,1,25,34
2015,2015-11-07 21:00:00,0,NMSU,TXST,31,21,26,1,0,45,0,48,230,20,1,1,36,2,37,113
2015,2015-11-07 21:30:00,0,UCLA,ORST,41,0,33,2,0,43,0,52,284,12,2,1,24,3,33,115
2015,2015-11-07 23:00:00,0,HAW,UNLV,21,41,16,3,2,33,1,31,191,22,1,1,24,1,53,289
2015,2015-11-08 00:00:00,0,ODU,UTSA,36,31,30,0,0,48,1,37,170,24,1,1,38,0,38,141
2015,2015-11-08 00:00:00,0,NAVY,MEM,45,20,23,1,0,5,0,66,374,21,4,2,42,1,31,133
2015,2015-11-08 00:00:00,0,MSU,NEB,38,39,25,1,0,39,1,34,143,24,0,0,33,2,36,179
2015,2015-11-08 00:00:00,0,ISU,OKLA,16,52,22,0,0,51,1,38,114,28,2,1,33,0,39,279
2015,2015-11-08 00:30:00,0,AUB,TA&M,26,10,20,1,0,17,0,52,311,21,0,0,35,3,38,166
2015,2015-11-08 00:30:00,0,UTAH,WASH,34,23,19,2,2,25,1,45,191,20,5,3,39,1,39,124
2015,2015-11-08 00:30:00,0,USF,ECU,22,17,22,3,1,23,0,60,242,8,1,0,23,0,34,62
2015,2015-11-08 01:00:00,0,MINN,OSU,14,28,13,1,0,45,1,26,33,18,1,1,22,0,44,189
2015,2015-11-08 01:00:00,0,LSU,ALA,16,30,12,0,0,19,1,26,54,28,2,1,24,0,55,250
2015,2015-11-08 01:00:00,0,KU,TEX,20,59,23,5,1,41,3,48,192,20,2,1,30,0,40,299
2015,2015-11-08 03:30:00,0,ARIZ,USC,30,38,24,1,0,47,1,32,60,23,1,1,36,0,40,229
2015,2015-11-08 03:30:00,0,CAL,ORE,28,44,20,0,0,42,1,24,103,36,0,0,29,2,63,477
2015,2015-11-12 01:00:00,0,NIU,BUFF,41,30,24,1,1,24,1,67,334,23,0,0,47,3,23,78
2015,2015-11-12 01:00:00,0,BGSU,WMU,41,27,28,0,0,41,1,41,236,27,2,1,40,1,45,205
2015,2015-11-13 00:30:00,0,VT,GT,23,21,17,1,1,29,1,39,165,15,3,3,13,0,47,161
2015,2015-11-13 00:30:00,0,ULL,USA,25,32,18,1,0,34,1,24,43,26,0,0,31,1,52,207
2015,2015-11-14 02:00:00,0,USC,COLO,27,24,19,1,0,27,1,37,129,21,1,1,31,0,36,59
2015,2015-11-14 17:00:00,0,TULN,ARMY,34,31,18,1,0,29,1,28,115,16,5,1,13,0,55,216
2015,2015-11-14 17:00:00,0,UTEP,ODU,21,31,19,1,0,38,2,30,112,22,0,0,42,0,31,150
2015,2015-11-14 17:00:00,0,OSU,ILL,28,3,23,2,1,25,1,50,283,15,2,2,47,0,25,20
2015,2015-11-14 17:00:00,0,MD,MSU,7,24,16,3,2,36,3,37,107,16,2,1,32,2,41,141
2015,2015-11-14 17:00:00,0,PUR,NW,14,21,18,1,0,45,1,30,73,21,1,1,24,2,48,250
2015,2015-11-14 17:00:00,0,UGA,AUB,20,13,15,2,0,17,0,45,146,16,2,2,27,1,37,213
2015,2015-11-14 17:00:00,0,FLA,SC,24,14,20,1,0,33,2,43,148,13,2,0,25,2,23,21
2015,2015-11-14 17:00:00,0,MTSU,FAU,24,17,22,2,1,32,1,45,178,14,2,0,27,1,34,75
2015,2015-11-14 17:00:00,0,KU,TCU,17,23,13,0,0,41,1,30,121,25,1,0,34,1,58,279
2015,2015-11-14 17:00:00,0,TEX,WVU,20,38,19,4,3,19,2,54,277,18,0,0,12,1,51,257
2015,2015-11-14 17:00:00,0,PITT,DUKE,31,13,26,3,1,23,0,58,268,18,3,2,43,1,22,113
